"just_drew_","","THE WORLD IS YOURSimg classEmoji EmojiforText srchttpsabstwimgcomemojiv272x721f30dpng draggablefalse alt🌍 titleヨーロッパとアフリカ地域 arialabelEmoji ヨーロッパとアフリカ地域 a hrefhashtagBTSsrchash dataquerysourcehashtagclick classtwitterhashtag prettylink jsnav dirltr ssbBTSba a hrefhashtagBIEBERsrchash dataquerysourcehashtagclick classtwitterhashtag prettylink jsnav dirltr ssbBIEBERba a hrefhashtagTHEROSEsrchash dataquerysourcehashtagclick classtwitterhashtag prettylink jsnav dirltr ssbTHEROSEba","bio","2017-12-02T17:35:03","twitter"
"just_drew_","","THE WORLD IS YOURSimg classEmoji EmojiforText srchttpsabstwimgcomemojiv272x721f30dpng draggablefalse alt🌍 titleヨーロッパとアフリカ地域 arialabelEmoji ヨーロッパとアフリカ地域 a hrefhashtagBTSsrchash dataquerysourcehashtagclick classtwitterhashtag prettylink jsnav dirltr ssbBTSba a hrefhashtagBIEBERsrchash dataquerysourcehashtagclick classtwitterhashtag prettylink jsnav dirltr ssbBIEBERba a hrefhashtagTHEROSEsrchash dataquerysourcehashtagclick classtwitterhashtag prettylink jsnav dirltr ssbTHEROSEba","bio","2017-12-02T17:35:18","twitter"
"TOTOMI_72","","못생겼다","bio","2017-12-02T17:35:34","twitter"
"lealbnn","","tape dans le fond jui pas ta mère","bio","2017-12-02T17:35:35","twitter"
"ZoneDolce","","News and Articles","bio","2017-12-02T17:35:55","twitter"
"extraextra777","","","bio","2017-12-02T17:35:55","twitter"
"JorjePirela","","Seems like Miley Cyrus and Dolce  Gabbana are in an Instagram feud over Melania Trump httpmashablecom20170618mileycyrusdolcegabbanainstagrambeefmelaniatrump …","tweet","2017-12-02T17:30:45","twitter"
"Dolce_Melodia_S","","드림캐 중
유일하게 제대로
청혼한 캐릭터가
흰수염밖에 없다

다들 그냥 어물쩡 넘어갔는데","tweet","2017-12-02T17:30:47","twitter"
"gokuraku_dolce","","極楽HP httpgokurakudolcecom ","tweet","2017-12-02T17:31:01","twitter"
"Orne_Dolce","","Quiero jugaaaarr ","tweet","2017-12-02T17:31:25","twitter"
"DarioBallini","","A proposito di regali e stereotipi di genere io sto ancora aspettando il “Dolce forno” che chiesi per il Natale ‘88","tweet","2017-12-02T17:31:50","twitter"
"TOTOMI_72","","라라랜드 너무슬프다","tweet","2017-12-02T17:31:50","twitter"
"DolceNDeuanna","","","tweet","2017-12-02T17:31:56","twitter"
"Sop_dolce_lie","","影りが伺える","tweet","2017-12-02T17:32:21","twitter"
"shion_kai","","minamidolce 
みなみ  ……","tweet","2017-12-02T17:33:04","twitter"
"ComfortablyFool","","Pasta al tonno is the way e scatoletta di tonno come secondo e come dolce barretta al cioccolato fondente 
Così magari impara che tutto vuol dire TUTTO","tweet","2017-12-02T17:34:07","twitter"
"Dolce_3","","If y’all have kids how do y’all go out every weekend ","tweet","2017-12-02T17:34:15","twitter"
"extraextra777","","pictwittercomsMnRmp6yO5","tweet","2017-12-02T17:34:30","twitter"
"cadisha8","","Sfoglia dolce cioccolato fondente e nocciole httpswwwdolcideeitricettedolcinesfogliadolcecioccolatofondenteenocciole …","tweet","2017-12-02T17:34:47","twitter"
"DolceVitass","","httpstwittercomilylautsstatus936783989456519169 …","tweet","2017-12-02T17:35:00","twitter"
"just_drew_","","Mesela bu çok güzelpictwittercomuOCI96myqw","tweet","2017-12-02T17:35:03","twitter"
"just_drew_","","Hayır aglamicam hayır hayırpictwittercomXsGiYCHDQO","tweet","2017-12-02T17:35:18","twitter"
"TOTOMI_72","","코난군","tweet","2017-12-02T17:35:34","twitter"
"lealbnn","","10","tweet","2017-12-02T17:35:35","twitter"
"ZoneDolce","","เผยเสรีภาพสื่อทั่วโลกไทยอยู่อันดับที่ 142 จาก 175 ประเทศทั่วโลกรัฐแทรกแซงสื่อ  DolceZone เสรีภาพสื่อhttpswwwdolcezonecomarchives16200 ","tweet","2017-12-02T17:35:55","twitter"
"extraextra777","","pictwittercomuWFy1wyn3U","tweet","2017-12-02T17:35:55","twitter"
"JorjePirela","","0","retweet count","2017-12-02T17:30:45","twitter"
"Dolce_Melodia_S","","0","retweet count","2017-12-02T17:30:47","twitter"
"gokuraku_dolce","","0","retweet count","2017-12-02T17:31:01","twitter"
"Orne_Dolce","","0","retweet count","2017-12-02T17:31:25","twitter"
"DarioBallini","","2","retweet count","2017-12-02T17:31:50","twitter"
"TOTOMI_72","","0","retweet count","2017-12-02T17:31:50","twitter"
"DolceNDeuanna","","0","retweet count","2017-12-02T17:31:56","twitter"
"Sop_dolce_lie","","0","retweet count","2017-12-02T17:32:21","twitter"
"shion_kai","","0","retweet count","2017-12-02T17:33:04","twitter"
"ComfortablyFool","","0","retweet count","2017-12-02T17:34:07","twitter"
"Dolce_3","","0","retweet count","2017-12-02T17:34:15","twitter"
"extraextra777","","0","retweet count","2017-12-02T17:34:30","twitter"
"cadisha8","","0","retweet count","2017-12-02T17:34:47","twitter"
"DolceVitass","","0","retweet count","2017-12-02T17:35:00","twitter"
